ordinal,name,repository,url,commit_sha,scan_status,coverage,verdict,risk_score,file_count,text_files_scanned,text_bytes_scanned,finding_count,critical_count,high_count,medium_count,binary_count,top_rule_ids,error
4001,dsh-web-compat,Visol-456/dsh-web-compat,https://github.com/Visol-456/dsh-web-compat,c20c65df150a25cd44ab3cdf3a236c790dac91a1,ok,full_text_source,high_risk,7,17,16,23127,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
4002,dsh-web-file-upload,rrvvvnnn/dsh-web-file-upload,https://github.com/rrvvvnnn/dsh-web-file-upload,c6ceebcd32c977a2f7aee94664b706b0ba5b689c,ok,full_text_source,high_risk,10,8,8,30648,2,0,1,1,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
4003,dsh-web-launcher,ayingQAQ/dsh-web-launcher,https://github.com/ayingQAQ/dsh-web-launcher,d1065186df86208647b36a9e1b66fcf315748a7e,ok_partial,partial,high_risk,30,17,13,38619,6,0,3,3,3,SHELL_TRUE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4004,dsh-web-launcher,hanwuji1/dsh-web-launcher,https://github.com/hanwuji1/dsh-web-launcher,7b2c49694f16225a84f6d88d7be0df6d15fa9fc5,ok_partial,partial,high_risk,45,25,16,54592,8,1,3,4,9,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4005,dsh-web-notify,renpengfei1027/dsh-web-notify,https://github.com/renpengfei1027/dsh-web-notify,b44f916af419221ed87a1b0de98b0c2e41e099e5,ok,full_text_source,high_risk,32,31,30,488463,8,0,2,6,0,PLUGIN_INSTALL_COMMAND;DYNAMIC_EVAL;ARBITRARY_PROCESS;FILE_DELETE,
4006,dsh-web-open,bnqzzdf/dsh-web-open,https://github.com/bnqzzdf/dsh-web-open,d13d87e8362be4f03c3439540b09256ed9065499,ok_partial,partial,high_risk,100,13,11,34765,19,3,4,12,1,POWERSHELL_ENCODED;SHELL_TRUE;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4007,dsh-web-panel,moxingovo/dsh-web-panel,https://github.com/moxingovo/dsh-web-panel,e6b5ca1ea125e16fd827b58a14ddf0cbd058defa,ok_partial,partial,high_risk,48,15,14,43740,8,0,6,2,1,SHELL_TRUE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4008,dsh-web-plugin-explain,2710165659/dsh-web-plugin-explain,https://github.com/2710165659/dsh-web-plugin-explain,ac9ebf8fd0ad65342d827c20965573c8b5bfe51b,ok_partial,partial,no_obvious_malicious_findings,0,16,14,42266,0,0,0,0,1,,binary_like_files_not_decompiled
4009,dsh-web-preview,zoumutou/dsh-web-preview,https://github.com/zoumutou/dsh-web-preview,6bba3e8e061a45af4cee6d73d4432721c6306617,ok,full_text_source,high_risk,27,12,12,202108,5,0,3,2,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS,
4010,dsh-web-restart,QIN-SMART/dsh-web-restart,https://github.com/QIN-SMART/dsh-web-restart,a71e313955480fdaaccdd45f17417962dd1806f2,ok,full_text_source,high_risk,105,13,13,39995,20,1,9,10,0,PERSISTENT_EXECUTION_SURFACE;PERSISTENCE_UNIX;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH;REMOTE_DOWNLOAD,
4011,dsh-web-search,haibinwang9/dsh-web-search,https://github.com/haibinwang9/dsh-web-search,1444b566335c5461768b1330bb27c3ed0a91a49e,ok,full_text_source,high_risk,33,12,12,46143,7,0,3,4,0,SHELL_TRUE;SENSITIVE_DSH,
4012,dsh-web-search-codex,Cora093/dsh-web-search-codex,https://github.com/Cora093/dsh-web-search-codex,d9b7f695207586f84f78e190c44e15c4f2c8d7ab,ok,full_text_source,high_risk,124,35,34,129399,40,0,1,39,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;FILE_DELETE;HARDCODED_PASSWORD,
4013,dsh-web-search-ddg,aooyoo/dsh-web-search-ddg,https://github.com/aooyoo/dsh-web-search-ddg,3b9d739eee558f3318036689526e105bcc156300,ok,full_text_source,high_risk,19,7,7,21762,5,0,1,4,0,SHELL_TRUE;ARBITRARY_PROCESS;FILE_DELETE,
4014,dsh-web-search-firecrawl,elves-ai/dsh-web-search-firecrawl,https://github.com/elves-ai/dsh-web-search-firecrawl,0a86de7809e8275239786b793d6ff417c0a61d44,ok_partial,partial,high_risk,105,29,27,115648,31,0,3,28,1,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;FILE_DELETE;HARDCODED_PASSWORD,binary_like_files_not_decompiled
4015,dsh-web-search-openai,flg1217/dsh-web-search-openai,https://github.com/flg1217/dsh-web-search-openai,93838740c9e3344685335ffff60e457e8f38e06e,ok,full_text_source,high_risk,112,22,21,80297,32,0,4,28,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
4016,dsh-web-search-responses,herminger/dsh-web-search-responses,https://github.com/herminger/dsh-web-search-responses,5901b349a55e4aab9431877f63f67269b2d7b7b5,ok,full_text_source,high_risk,22,8,8,23618,6,0,1,5,0,SENSITIVE_SOURCE_NETWORK_SINK;SENSITIVE_DSH,
4017,dsh-web-search-searxng,chinng-inta/dsh-web-search-searxng,https://github.com/chinng-inta/dsh-web-search-searxng,923665d552aa81184b86805c649a6dc192335be5,ok,full_text_source,high_risk,13,20,19,75426,3,0,1,2,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT,
4018,dsh-web-search-tavily,faettt/dsh-web-search-tavily,https://github.com/faettt/dsh-web-search-tavily,871ec341b0712b762e00091b0b3a34e46f02fd73,ok,full_text_source,medium_risk,12,6,6,42973,4,0,0,4,0,SENSITIVE_DSH,
4019,dsh-web-shell,JesmonX/dsh-web-shell,https://github.com/JesmonX/dsh-web-shell,97f9ce4dc3c4c836bab0b8c30afed10a1160b520,ok,full_text_source,high_risk,42,30,30,808909,6,0,6,0,0,SHELL_TRUE;SECRET_LOG,
4020,dsh-web-speech-input,leozou320-ai/dsh-web-speech-input,https://github.com/leozou320-ai/dsh-web-speech-input,8b1450792de9809c3a2d32e905739bf37d9b0478,ok,full_text_source,no_obvious_malicious_findings,0,9,9,18387,0,0,0,0,0,,
4021,dsh-web-tailscale,osmondlee/dsh-web-tailscale,https://github.com/osmondlee/dsh-web-tailscale,f71a73f6a39a4fbfc8f8fe66a77ed1041c9a6613,ok,full_text_source,high_risk,57,4,4,25140,12,1,3,8,0,SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;BIND_ALL_INTERFACES;SENSITIVE_DSH,
4022,dsh-web-terminal,iamsee123/dsh-web-terminal,https://github.com/iamsee123/dsh-web-terminal,7015bacb80840836dbbcbccab2b43a44c6adde49,ok,full_text_source,high_risk,46,29,28,96850,10,0,4,6,0,PLUGIN_INSTALL_COMMAND;DYNAMIC_EVAL;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;SENSITIVE_DSH;ARBITRARY_PROCESS,
4023,dsh-webfile,modestoma/dsh-webfile,https://github.com/modestoma/dsh-webfile,0be51ade0ee6bc1509003817d7ddc241a9b5f687,ok,full_text_source,high_risk,79,58,57,283934,18,1,4,13,0,WALLET_SECRET;PLUGIN_INSTALL_COMMAND;AUTO_APPROVAL;SENSITIVE_DSH;FILE_DELETE;HARDCODED_PASSWORD,
4024,dsh-webhook-bridge,ben7am1n/dsh-webhook-bridge,https://github.com/ben7am1n/dsh-webhook-bridge,2f9b730fb03b2356a1b88629d43a518a96bb4cb4,ok,full_text_source,high_risk,10,8,7,25445,2,0,1,1,0,SENSITIVE_SOURCE_NETWORK_SINK;INSTALL_LIFECYCLE_SCRIPT,
4025,dsh-webui-background,lx963/dsh-webui-background,https://github.com/lx963/dsh-webui-background,5c5db9a8d2745d7d25e0134de6be0b18c5652644,ok,full_text_source,high_risk,7,22,21,76348,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
4026,dsh-wechat-article,aiworkskills/dsh-wechat-article,https://github.com/aiworkskills/dsh-wechat-article,fd3752e6be9921e27bbf0721a9327ec5f0ab43c0,ok_partial,partial,high_risk,66,89,78,274553,18,0,3,15,10,SHELL_TRUE;FILE_DELETE;ARBITRARY_PROCESS;GIT_CLONE;SENSITIVE_DSH,binary_like_files_not_decompiled
4027,dsh-wechat-bridge,zxz9988/dsh-wechat-bridge,https://github.com/zxz9988/dsh-wechat-bridge,61ca3e34322338be148d3af00773a172a9d8f5ab,ok,full_text_source,high_risk,79,18,17,174101,21,0,4,17,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS;FILE_DELETE;INSTALL_LIFECYCLE_SCRIPT;SENSITIVE_DSH;HARDCODED_PASSWORD;REMOTE_DOWNLOAD,
4028,dsh-wechat-gateway,Carl-5535/dsh-wechat-gateway,https://github.com/Carl-5535/dsh-wechat-gateway,6782a29d33df176246f6683af4955c9efb319f0b,ok_partial,partial,high_risk,22,26,24,126563,6,0,1,5,1,PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT;SENSITIVE_DSH;HARDCODED_PASSWORD,binary_like_files_not_decompiled
4029,dsh-wechat-mp-studio,FuncWei/dsh-wechat-mp-studio,https://github.com/FuncWei/dsh-wechat-mp-studio,d5341aeaaf67830f0193cd004ade402b99de93d9,ok,full_text_source,medium_risk,18,19,19,76471,6,0,0,6,0,SENSITIVE_DSH;ARBITRARY_PROCESS,
4030,dsh-weekly-hot,XCNXNXNX/dsh-weekly-hot,https://github.com/XCNXNXNX/dsh-weekly-hot,a2eec93a4d3e156b6481dc0cdefd6b423a9b4dea,ok_partial,partial,high_risk,101,60,57,336768,17,2,8,7,2,UNAUTHENTICATED_REMOTE_EXEC_SURFACE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4031,dsh-weixin-bridge,Culeot/dsh-weixin-bridge,https://github.com/Culeot/dsh-weixin-bridge,e96fba5cb3eac1bdb8c5cc31e9386b75ffd57c99,ok,full_text_source,high_risk,25,9,8,22129,4,1,1,2,0,SENSITIVE_SOURCE_NETWORK_SINK;SECRET_LOG;ARBITRARY_PROCESS,
4032,dsh-whale,Lsc-Cyber/dsh-whale,https://github.com/Lsc-Cyber/dsh-whale,8a399ef616d9d7b2aecb7987e4ed765baed6884f,ok,full_text_source,no_obvious_malicious_findings,0,3,3,19194,0,0,0,0,0,,
4033,dsh-whale-aqua-theme,dataizu/dsh-whale-aqua-theme,https://github.com/dataizu/dsh-whale-aqua-theme,abb09703892bf08c2f4a70f10d84515c52556478,ok_partial,partial,medium_risk,3,23,15,217881,1,0,0,1,8,SENSITIVE_DSH,binary_like_files_not_decompiled
4034,dsh-whale-avatar,lhjlol/dsh-whale-avatar,https://github.com/lhjlol/dsh-whale-avatar,cc70ee35816bbf0cb76430943295e6cddd3c9caa,ok,full_text_source,high_risk,58,7,7,1992700,10,0,7,3,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_BROWSER;AUTO_APPROVAL;SENSITIVE_DSH,
4035,dsh-whale-background,tuogusa/dsh-whale-background,https://github.com/tuogusa/dsh-whale-background,544491c0723158b63dedf4a462af8a8bd2282098,ok_partial,partial,high_risk,7,11,10,611958,1,0,1,0,1,PLUGIN_INSTALL_COMMAND,binary_like_files_not_decompiled
4036,dsh-whale-cards,changer-changer/dsh-whale-cards,https://github.com/changer-changer/dsh-whale-cards,4f38715f24d0c3c708323a0ba5b1541e66c9307a,ok_partial,partial,medium_risk,3,44,42,173450,1,0,0,1,1,INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
4037,dsh-whale-companion,LeemanCheung/dsh-whale-companion,https://github.com/LeemanCheung/dsh-whale-companion,9fca0908e5a96412f2314c047c2a0bedcdd642b8,ok_partial,partial,high_risk,26,57,53,740067,6,0,2,4,3,PLUGIN_INSTALL_COMMAND;DYNAMIC_EVAL;FILE_DELETE,binary_like_files_not_decompiled
4038,dsh-whale-maid-mascot,yefeng7531/dsh-whale-maid-mascot,https://github.com/yefeng7531/dsh-whale-maid-mascot,ba37d69aa3a41c6b9b750b60e0514b74e20a7a90,ok_partial,partial,no_obvious_malicious_findings,0,26,11,106880,0,0,0,0,15,,binary_like_files_not_decompiled
4039,dsh-whale-market,hoangdtdoothanh-svg/dsh-whale-market,https://github.com/hoangdtdoothanh-svg/dsh-whale-market,5bdd73e3a20f4ca7dd617c067a402ca04f70b9f3,ok_partial,partial,high_risk,223,19,17,336066,42,5,13,24,2,REMOTE_DOWNLOAD_AND_EXECUTION;PERSISTENT_EXECUTION_SURFACE;REMOTE_EXEC_PIPE;SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;PERSISTENCE_WINDOWS;SENSITIVE_SSH;PERSISTENCE_UNIX;SENSITIVE_DSH;ARBITRARY_PROCESS;REMOTE_DOWNLOAD;FILE_DELETE;GIT_CLONE,binary_like_files_not_decompiled
4040,dsh-whale-pet,miku00039-01/dsh-whale-pet,https://github.com/miku00039-01/dsh-whale-pet,8268907a9fc1448ae7e8d6b5969f29112a1d560d,ok_partial,partial,high_risk,22,18,16,59374,6,0,1,5,2,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;BINARY_ARTIFACT;ARBITRARY_PROCESS,binary_like_files_not_decompiled; precompiled_binary_artifacts_not_decompiled
4041,dsh-what-changed,sjh9714/dsh-what-changed,https://github.com/sjh9714/dsh-what-changed,113e5ed4a13308429af053f68f87fe33b3089df8,ok_partial,partial,high_risk,16,29,23,131688,4,0,1,3,5,PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4042,dsh-width,Hanice404/dsh-width,https://github.com/Hanice404/dsh-width,466154555188700ddc9b9e62d8b01ffdfcf434b7,ok,full_text_source,high_risk,19,11,11,30728,5,0,1,4,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
4043,dsh-width-control,fly-fish76/dsh-width-control,https://github.com/fly-fish76/dsh-width-control,bb8d26308d846fb9c5333184054ac579f0609297,ok_partial,partial,medium_risk,12,9,8,21508,4,0,0,4,1,SENSITIVE_DSH,binary_like_files_not_decompiled
4044,DSH-Wiki,detpecca/DSH-Wiki,https://github.com/detpecca/DSH-Wiki,916424da0ef698d2501e878299faed36b025dd57,ok_partial,partial,medium_risk,15,35,34,217569,5,0,0,5,1,SENSITIVE_DSH,binary_like_files_not_decompiled
4045,dsh-wiki-bridge,xiaomao49/dsh-wiki-bridge,https://github.com/xiaomao49/dsh-wiki-bridge,c5a93004e68f40de649ab2ed72007470d1cff3ba,ok,full_text_source,high_risk,15,10,10,69326,2,1,0,1,0,HARD_CODED_PRIVATE_KEY;SENSITIVE_DSH,
4046,dsh-wildmon,swaylq/dsh-wildmon,https://github.com/swaylq/dsh-wildmon,a2c7df00b27c2de9f2b0915d3bd5f1acc4d02c68,ok_partial,partial,medium_risk,39,19,16,101800,13,0,0,13,3,SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4047,dsh-win-bash-fix,Jyleaves/dsh-win-bash-fix,https://github.com/Jyleaves/dsh-win-bash-fix,8abd5f79b72a70731c00fea110a006e942cb53f7,ok,full_text_source,high_risk,37,17,17,77449,11,0,1,10,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;FILE_DELETE,
4048,dsh-win-computer-use,Scotlight/dsh-win-computer-use,https://github.com/Scotlight/dsh-win-computer-use,cb22df69d64dfd57dff7907bc76a1f9dd77989e6,ok,full_text_source,medium_risk,18,8,7,80085,6,0,0,6,0,SENSITIVE_DSH,
4049,dsh-win-launchscript,NaNExist/dsh-win-launchscript,https://github.com/NaNExist/dsh-win-launchscript,0f708ea17d20d72e1ccf7c655d58ba7df4ed70c4,ok,full_text_source,medium_risk,6,5,5,13687,2,0,0,2,0,SENSITIVE_DSH;FILE_DELETE,
4050,dsh-windows-notify,Sutera-Diffusus/dsh-windows-notify,https://github.com/Sutera-Diffusus/dsh-windows-notify,42c3ae80e1beac7516e8678b3dd449c2f0f55e25,ok_partial,partial,high_risk,95,28,21,105689,29,0,2,27,6,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,binary_like_files_not_decompiled
4051,dsh-windows-tray,GZMULDY/dsh-windows-tray,https://github.com/GZMULDY/dsh-windows-tray,265a66fd31355f4e33a1f0c5e1886e14e760fff3,ok_partial,partial,high_risk,25,11,10,19574,7,0,1,6,1,SHELL_TRUE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4052,dsh-windows-tray-launcher,yuzhounh/dsh-windows-tray-launcher,https://github.com/yuzhounh/dsh-windows-tray-launcher,280683bcf7ceb57a0de74fdb9924335ea8cf8aa8,ok_partial,partial,high_risk,7,10,9,90941,1,0,1,0,1,PLUGIN_INSTALL_COMMAND,binary_like_files_not_decompiled
4053,dsh-winuxsh,caomengxuan666/dsh-winuxsh,https://github.com/caomengxuan666/dsh-winuxsh,86ceaf0e73ddd42d9d1620798314510684023625,ok,full_text_source,medium_risk,27,34,34,100792,9,0,0,9,0,ARBITRARY_PROCESS;FILE_DELETE,
4054,dsh-wolfram,hatter123/dsh-wolfram,https://github.com/hatter123/dsh-wolfram,50c83102d36cdc4b2d562890a84859b81cb38022,ok,full_text_source,medium_risk,3,7,7,5055,1,0,0,1,0,ARBITRARY_PROCESS,
4055,DSH-Workshop,AAA-STM32XinPianPiFaWangGe/DSH-Workshop,https://github.com/AAA-STM32XinPianPiFaWangGe/DSH-Workshop,056121599cd0775eedd215e85d9b34c3f9385ba0,ok_partial,partial,high_risk,168,114,112,943290,36,0,15,21,1,PLUGIN_INSTALL_COMMAND;SENSITIVE_SOURCE_NETWORK_SINK;SHELL_TRUE;DYNAMIC_EVAL;GIT_CLONE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4056,dsh-workshpace-plugin,kaiqiangh/dsh-workshpace-plugin,https://github.com/kaiqiangh/dsh-workshpace-plugin,966ff767fedd9c7738209da771d7b8d2faabae0b,ok,full_text_source,high_risk,121,138,137,1481421,28,1,7,20,0,CHAT_TO_AGENT_WITHOUT_ALLOWLIST;DYNAMIC_EVAL;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
4057,dsh-workspace-enhance,luis1232023/dsh-workspace-enhance,https://github.com/luis1232023/dsh-workspace-enhance,e8ee40a2278ed156a4078a83187e8988ca95f608,ok_partial,partial,high_risk,136,49,46,836186,29,1,10,18,2,PERSISTENT_EXECUTION_SURFACE;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SECRET_LOG;SENSITIVE_SSH;PERSISTENCE_UNIX;DYNAMIC_EVAL;SENSITIVE_DSH;ARBITRARY_PROCESS;INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
4058,dsh-workspace-file-view,UsamiRenkorin/dsh-workspace-file-view,https://github.com/UsamiRenkorin/dsh-workspace-file-view,94daa617ed81e550832ce6b876182453321ab7b0,ok_partial,partial,high_risk,56,56,54,228049,12,0,5,7,2,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4059,dsh-workspace-files,brickmaker/dsh-workspace-files,https://github.com/brickmaker/dsh-workspace-files,1725a0379ed952d18e6257ae303a75d042f0be17,ok,full_text_source,no_obvious_malicious_findings,0,27,26,95604,0,0,0,0,0,,
4060,dsh-workspace-files-explorer,YZz-S/dsh-workspace-files-explorer,https://github.com/YZz-S/dsh-workspace-files-explorer,5e2fb92f3226fab47f7cb87d66ddb440ae215706,ok_partial,partial,high_risk,49,12,10,113301,7,0,7,0,2,SHELL_TRUE;PLUGIN_INSTALL_COMMAND,binary_like_files_not_decompiled
4061,dsh-workspace-inspector,GIGHT111/dsh-workspace-inspector,https://github.com/GIGHT111/dsh-workspace-inspector,c3030a6beac3a770711d1624e546a99aea014e54,ok,full_text_source,medium_risk,21,19,18,183025,7,0,0,7,0,ARBITRARY_PROCESS,
4062,dsh-workspace-labels,l-s-c/dsh-workspace-labels,https://github.com/l-s-c/dsh-workspace-labels,f66758e03d168d871332ce8f254235109a7379bd,ok,full_text_source,high_risk,29,33,32,86958,7,0,2,5,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS,
4063,dsh-workspace-only-plugin,CsBpRd/dsh-workspace-only-plugin,https://github.com/CsBpRd/dsh-workspace-only-plugin,d97cd8035b697b135b1e95530ddbee7ac94b886d,ok,full_text_source,high_risk,35,10,10,33622,6,1,2,3,0,REMOTE_EXEC_PIPE;PLUGIN_INSTALL_COMMAND;DYNAMIC_EVAL;REMOTE_DOWNLOAD;SENSITIVE_DSH,
4064,dsh-workspace-snapshot,txy-ucas/dsh-workspace-snapshot,https://github.com/txy-ucas/dsh-workspace-snapshot,99bc94a9cf5293f90dc8f043746a7a6ce7fe86a0,ok,full_text_source,high_risk,101,16,15,62567,19,0,11,8,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;PERSISTENCE_UNIX;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;SENSITIVE_DSH,
4065,dsh-workspace-upload,LI-Huaa/dsh-workspace-upload,https://github.com/LI-Huaa/dsh-workspace-upload,941b30062ca529571d1106ae9b8808afe0a6fd8b,ok,full_text_source,medium_risk,6,10,10,68453,2,0,0,2,0,SENSITIVE_DSH,
4066,dsh-workstate,luoyuejun9/dsh-workstate,https://github.com/luoyuejun9/dsh-workstate,0b1b1477f3f23aeebaed6d0c08b2ce3b96cf74b7,ok,full_text_source,medium_risk,30,20,19,47431,10,0,0,10,0,ARBITRARY_PROCESS;SENSITIVE_DSH,
4067,dsh-worktree,CSY656/dsh-worktree,https://github.com/CSY656/dsh-worktree,a4bd869ace4682b56cf4ad69e53c41d79e00f818,ok,full_text_source,high_risk,85,24,23,78451,27,0,1,26,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
4068,dsh-worktrees,lwklbb/dsh-worktrees,https://github.com/lwklbb/dsh-worktrees,7da00c22e8f7ae5480b0b1acca750cb44f090638,ok_partial,partial,medium_risk,6,12,11,47428,2,0,0,2,1,ARBITRARY_PROCESS,binary_like_files_not_decompiled
4069,dsh-wq-bridge,jonah791/dsh-wq-bridge,https://github.com/jonah791/dsh-wq-bridge,3b3c55eeaec7ff9fddda2e03c5843bd0e6bf4a05,ok,full_text_source,medium_risk,9,10,10,54705,3,0,0,3,0,SENSITIVE_DSH;ARBITRARY_PROCESS,
4070,dsh-ws-files,zhangxiang1993621/dsh-ws-files,https://github.com/zhangxiang1993621/dsh-ws-files,5246e3eb95686f1a76876330121a3b60bb489df2,ok,full_text_source,high_risk,39,9,9,73457,6,1,3,2,0,UNAUTHENTICATED_REMOTE_EXEC_SURFACE;SHELL_TRUE;ARBITRARY_PROCESS,
4071,dsh-wsl-bridge,ch1bug/dsh-wsl-bridge,https://github.com/ch1bug/dsh-wsl-bridge,7e979a5d7ee62dc0cb75b19c816141fabc9188c9,ok,full_text_source,high_risk,35,6,6,16269,5,0,5,0,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE,
4072,dsh-wsl-modes,Zhuchen00123/dsh-wsl-modes,https://github.com/Zhuchen00123/dsh-wsl-modes,aa3bb5700dc368fe2d09754859aef8190f68c1f9,ok,full_text_source,medium_risk,21,28,28,165231,7,0,0,7,0,SENSITIVE_DSH;ARBITRARY_PROCESS,
4073,dsh-wsl-workspace,wepar1212/dsh-wsl-workspace,https://github.com/wepar1212/dsh-wsl-workspace,63c1fe8c2d55a37854bb1ef52ee3173683928729,ok_partial,partial,high_risk,52,61,58,280088,12,0,4,8,2,DYNAMIC_EVAL;SHELL_TRUE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
4074,dsh-wxauto-plugin,br1nosense/dsh-wxauto-plugin,https://github.com/br1nosense/dsh-wxauto-plugin,52e1b6e319b372289edcd3c79be66b7937b33481,ok,full_text_source,high_risk,71,46,46,239242,21,0,2,19,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;PATH_USER_INPUT,
4075,dsh-x402-wallet,ph4310822/dsh-x402-wallet,https://github.com/ph4310822/dsh-x402-wallet,821bfcafecc78b837eea021ef35ddae62b521ceb,ok_partial,partial,high_risk,388,153,143,791244,43,23,13,7,10,WALLET_SECRET_WITH_NETWORK;WALLET_SECRET;REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;REMOTE_DOWNLOAD,binary_like_files_not_decompiled
4076,dsh-x9-talkjump,X9wd09ncc/dsh-x9-talkjump,https://github.com/X9wd09ncc/dsh-x9-talkjump,bfc8011d7dab61f86fd3ae6357a5d2b7badfa6fb,ok_partial,partial,high_risk,14,9,7,39449,2,0,2,0,2,PLUGIN_INSTALL_COMMAND;SHELL_TRUE,binary_like_files_not_decompiled
4077,dsh-x9-theme,X9wd09ncc/dsh-x9-theme,https://github.com/X9wd09ncc/dsh-x9-theme,9af49294ab82a3ca1e6c5ab9df46179a5bd9489b,ok_partial,partial,high_risk,28,10,8,101449,4,0,4,0,2,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SECRET_LOG,binary_like_files_not_decompiled
4078,dsh-xiangqi,ovdoesw/dsh-xiangqi,https://github.com/ovdoesw/dsh-xiangqi,7ef61de3571730e0faa5fad381f7572c7cdaaa1e,ok_partial,partial,medium_risk,3,46,44,269443,1,0,0,1,1,SENSITIVE_DSH,binary_like_files_not_decompiled
4079,dsh-xray,unStone/dsh-xray,https://github.com/unStone/dsh-xray,2604c885638ce92329215bf2f67c20091f6e4fe2,ok_partial,partial,malicious_candidate,14775,21227,21226,57188862,4612,19,192,4401,1,PERSISTENT_EXECUTION_SURFACE;RANSOMWARE_COMMAND;REMOTE_EXEC_PIPE;REMOTE_DOWNLOAD_AND_EXECUTION;WALLET_SECRET_WITH_NETWORK;PLUGIN_INSTALL_COMMAND;AUTO_APPROVAL;SENSITIVE_BROWSER;PERSISTENCE_UNIX;SENSITIVE_SSH;SHELL_TRUE;SENSITIVE_CLOUD;DYNAMIC_EVAL;SENSITIVE_DSH;FILE_DELETE;REMOTE_DOWNLOAD;ARBITRARY_PROCESS;GIT_CLONE,binary_like_files_not_decompiled
4080,dsh-youreyes,54xkeee/dsh-youreyes,https://github.com/54xkeee/dsh-youreyes,86f02fa124cd158438e4d9290625d2f8dd610967,ok_partial,partial,high_risk,95,16,15,125868,23,2,2,19,1,REMOTE_DOWNLOAD_AND_EXECUTION;CHAT_TO_AGENT_WITHOUT_ALLOWLIST;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;REMOTE_DOWNLOAD;HARDCODED_PASSWORD,binary_like_files_not_decompiled
4081,dsh-zen,zealot00/dsh-zen,https://github.com/zealot00/dsh-zen,71ce81d8e1b2f8942d3c8f5a86fa8ddce4a354b5,ok,full_text_source,medium_risk,6,8,8,51009,2,0,0,2,0,SENSITIVE_DSH;FILE_DELETE,
